"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Solar [MW] Intraday / BZN|DE-AT-LU","Generation - Solar [MW] Current / BZN|DE-AT-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-AT-LU","Generation - Wind Offshore [MW] Current / BZN|DE-AT-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-AT-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-AT-LU","Generation - Wind Onshore [MW] Current / BZN|DE-AT-LU"
"01.07.2018 15:15 - 01.07.2018 15:30","25583","26067","17002","744","669","864","8695","8896","7497"
"01.07.2018 15:30 - 01.07.2018 15:45","24815","25294","16508","751","687","886","8684","8866","7434"
"01.07.2018 15:45 - 01.07.2018 16:00","23970","24409","15927","761","700","897","8665","8833","7347"
"01.07.2018 16:00 - 01.07.2018 16:15","23047","23432","15354","775","715","914","8657","8817","7200"
"01.07.2018 16:15 - 01.07.2018 16:30","22019","22383","14638","788","741","897","8647","8805","7131"
"01.07.2018 16:30 - 01.07.2018 16:45","20905","21258","13942","801","767","912","8634","8790","7044"
"01.07.2018 16:45 - 01.07.2018 17:00","19702","20062","13202","817","792","934","8609","8767","6981"
"01.07.2018 17:00 - 01.07.2018 17:15","18382","18731","12360","830","815","953","8608","8756","6892"
"01.07.2018 17:15 - 01.07.2018 17:30","16943","17287","11410","851","830","1008","8644","8734","6752"
"01.07.2018 17:30 - 01.07.2018 17:45","15438","15770","10439","875","841","996","8678","8716","6766"
"01.07.2018 17:45 - 01.07.2018 18:00","13866","14197","9418","903","857","1001","8704","8695","6789"
"01.07.2018 18:00 - 01.07.2018 18:15","12251","12567","8357","933","874","1023","8748","8689","6773"
"01.07.2018 18:15 - 01.07.2018 18:30","10625","10924","7302","966","895","1053","8773","8715","6761"
"01.07.2018 18:30 - 01.07.2018 18:45","8977","9251","6276","1000","920","1082","8789","8726","6804"
"01.07.2018 18:45 - 01.07.2018 19:00","7372","7626","5228","1033","943","1124","8770","8702","6701"
"01.07.2018 19:00 - 01.07.2018 19:15","5879","6104","4238","1072","967","1126","8759","8687","6596"
"01.07.2018 19:15 - 01.07.2018 19:30","4579","4740","3355","1116","1003","1184","8693","8608","6538"
"01.07.2018 19:30 - 01.07.2018 19:45","3487","3598","2609","1157","1039","1237","8633","8529","6436"
"01.07.2018 19:45 - 01.07.2018 20:00","2620","2676","2023","1201","1074","1272","8545","8431","6411"
"01.07.2018 20:00 - 01.07.2018 20:15","1965","1980","1606","1242","1115","1263","8491","8368","6506"
"01.07.2018 20:15 - 01.07.2018 20:30","1415","1394","1157","1287","1170","1272","8596","8478","6600"
"01.07.2018 20:30 - 01.07.2018 20:45","970","927","754","1331","1230","1378","8708","8586","6686"
"01.07.2018 20:45 - 01.07.2018 21:00","580","543","436","1371","1291","1467","8904","8763","6835"
"01.07.2018 21:00 - 01.07.2018 21:15","295","274","218","1412","1346","1538","9092","8888","6892"
"01.07.2018 21:15 - 01.07.2018 21:30","130","112","83","1449","1393","1655","9364","9169","6956"
"01.07.2018 21:30 - 01.07.2018 21:45","39","34","21","1484","1434","1722","9638","9451","7208"
"01.07.2018 21:45 - 01.07.2018 22:00","8","6","1","1519","1472","1779","9850","9658","7504"
"01.07.2018 22:00 - 01.07.2018 22:15","0","0","0","1553","1512","1805","9991","9805","7949"
"01.07.2018 22:15 - 01.07.2018 22:30","0","0","0","1577","1520","1933","10056","9939","8176"
"01.07.2018 22:30 - 01.07.2018 22:45","0","0","0","1605","1531","1946","10116","10072","8445"
"01.07.2018 22:45 - 01.07.2018 23:00","0","0","0","1632","1543","1947","10167","10201","8608"
"01.07.2018 23:00 - 01.07.2018 23:15","0","0","0","1652","1543","1917","10169","10288","8886"
"01.07.2018 23:15 - 01.07.2018 23:30","0","0","0","1616","1509","1859","9989","10138","8955"
"01.07.2018 23:30 - 01.07.2018 23:45","0","0","0","1578","1470","1780","9818","9994","8976"
"01.07.2018 23:45 - 02.07.2018 00:00","0","0","0","1544","1436","1695","9641","9844","9018"
"02.07.2018 00:00 - 02.07.2018 00:15","0","0","0","1318","1613","1611","11016","12063","8910"
"02.07.2018 00:15 - 02.07.2018 00:30","0","0","0","1258","1507","1505","10864","11928","8804"
"02.07.2018 00:30 - 02.07.2018 00:45","0","0","0","1195","1409","1407","10712","11780","8702"
"02.07.2018 00:45 - 02.07.2018 01:00","0","0","0","1139","1329","1327","10534","11681","8663"
"02.07.2018 01:00 - 02.07.2018 01:15","0","0","0","1082","1217","1214","10331","11576","8626"
"02.07.2018 01:15 - 02.07.2018 01:30","0","0","0","1030","1158","1155","10085","11294","8391"
"02.07.2018 01:30 - 02.07.2018 01:45","0","0","0","976","1127","1124","9849","11037","8222"
"02.07.2018 01:45 - 02.07.2018 02:00","0","0","0","923","1067","1063","9611","10661","7986"
"02.07.2018 02:00 - 02.07.2018 02:15","0","0","0","871","1094","1090","9391","10463","7871"
"02.07.2018 02:15 - 02.07.2018 02:30","0","0","0","819","1104","1096","9132","10319","7740"
"02.07.2018 02:30 - 02.07.2018 02:45","0","0","0","769","1068","1055","8872","10274","7740"
"02.07.2018 02:45 - 02.07.2018 03:00","0","0","0","715","1033","1016","8671","10072","7562"
"02.07.2018 03:00 - 02.07.2018 03:15","0","0","0","660","1015","993","8344","9845","7375"
"02.07.2018 03:15 - 02.07.2018 03:30","0","0","0","613","1043","1015","8128","9591","7163"
"02.07.2018 03:30 - 02.07.2018 03:45","0","0","0","563","974","941","7913","9442","7056"
"02.07.2018 03:45 - 02.07.2018 04:00","0","0","0","516","900","861","7711","9181","6819"
"02.07.2018 04:00 - 02.07.2018 04:15","0","0","0","473","833","788","7511","8885","6546"
"02.07.2018 04:15 - 02.07.2018 04:30","0","0","0","436","715","666","7327","8661","6366"
"02.07.2018 04:30 - 02.07.2018 04:45","0","0","0","403","657","603","7140","8515","6261"
"02.07.2018 04:45 - 02.07.2018 05:00","5","0","0","368","616","558","6922","8223","6027"
"02.07.2018 05:00 - 02.07.2018 05:15","58","38","4","334","564","502","6709","7954","5817"
"02.07.2018 05:15 - 02.07.2018 05:30","177","142","43","311","532","461","6488","7643","5543"
"02.07.2018 05:30 - 02.07.2018 05:45","351","314","142","287","513","434","6261","7316","5258"
"02.07.2018 05:45 - 02.07.2018 06:00","632","583","310","263","483","395","5969","7025","5035"
"02.07.2018 06:00 - 02.07.2018 06:15","1036","969","513","241","457","361","5689","6817","4889"
"02.07.2018 06:15 - 02.07.2018 06:30","1547","1488","761","223","418","313","5319","6317","4536"
"02.07.2018 06:30 - 02.07.2018 06:45","2282","2192","1171","202","402","288","4953","5769","4131"
"02.07.2018 06:45 - 02.07.2018 07:00","3218","3141","1807","187","380","256","4469","5232","3830"
"02.07.2018 07:00 - 02.07.2018 07:15","4397","4331","2654","173","361","228","4013","4720","3531"
"02.07.2018 07:15 - 02.07.2018 07:30","5808","5716","3517","161","336","198","3630","4239","3203"
"02.07.2018 07:30 - 02.07.2018 07:45","7345","7250","4387","148","321","178","3277","3727","2912"
"02.07.2018 07:45 - 02.07.2018 08:00","8946","8895","5402","136","311","163","3000","3358","2524"
"02.07.2018 08:00 - 02.07.2018 08:15","10619","10599","6441","128","301","153","2784","2997","2233"
"02.07.2018 08:15 - 02.07.2018 08:30","12401","12321","7576","119","282","136","2770","2920","1996"
"02.07.2018 08:30 - 02.07.2018 08:45","14191","14082","8621","111","264","123","2758","2864","1856"
"02.07.2018 08:45 - 02.07.2018 09:00","15904","15807","9629","107","249","102","2767","2884","1821"
"02.07.2018 09:00 - 02.07.2018 09:15","17519","17443","10584","98","234","97","2778","2888","1812"
"02.07.2018 09:15 - 02.07.2018 09:30","19007","18913","11671","94","219","90","2823","2968","1864"
"02.07.2018 09:30 - 02.07.2018 09:45","20408","20295","12638","93","208","86","2870","3042","1905"
"02.07.2018 09:45 - 02.07.2018 10:00","21750","21710","13425","92","196","86","2931","3086","1965"
"02.07.2018 10:00 - 02.07.2018 10:15","22952","23022","14180","91","187","78","3005","3154","2026"
"02.07.2018 10:15 - 02.07.2018 10:30","24040","24117","14995","89","178","70","3069","3203","2126"
"02.07.2018 10:30 - 02.07.2018 10:45","25036","25107","15559","90","172","48","3135","3259","2203"
"02.07.2018 10:45 - 02.07.2018 11:00","25920","25995","16186","87","164","37","3190","3294","2273"
"02.07.2018 11:00 - 02.07.2018 11:15","26654","26730","16702","85","157","29","3207","3295","2373"
"02.07.2018 11:15 - 02.07.2018 11:30","27279","27406","17170","86","157","22","3221","3319","2467"
"02.07.2018 11:30 - 02.07.2018 11:45","27823","27991","17585","88","156","19","3228","3330","2594"
"02.07.2018 11:45 - 02.07.2018 12:00","28308","28464","17904","91","154","15","3243","3332","2643"
"02.07.2018 12:00 - 02.07.2018 12:15","28659","28818","18171","99","156","17","3255","3344","2789"
"02.07.2018 12:15 - 02.07.2018 12:30","28932","29099","18493","102","153","15","3267","3336","2866"
"02.07.2018 12:30 - 02.07.2018 12:45","29131","29300","18661","107","150","15","3274","3323","2895"
"02.07.2018 12:45 - 02.07.2018 13:00","29254","29491","18798","110","145","17","3297","3350","2912"
"02.07.2018 13:00 - 02.07.2018 13:15","29260","29562","18820","118","143","20","3318","3366","2921"
"02.07.2018 13:15 - 02.07.2018 13:30","29226","29552","18898","124","141","28","3368","3396","2892"
"02.07.2018 13:30 - 02.07.2018 13:45","29116","29456","18806","133","139","33","3415","3425","2835"
"02.07.2018 13:45 - 02.07.2018 14:00","28950","29321","18676","139","141","39","3464","3462","2863"
"02.07.2018 14:00 - 02.07.2018 14:15","28663","29086","18484","152","129","46","3519","3675","2918"
"02.07.2018 14:15 - 02.07.2018 14:30","28310","28713","18310","162","137","60","3593","3736","2878"
"02.07.2018 14:30 - 02.07.2018 14:45","27894","28271","18049","169","145","75","3675","3798","2917"
"02.07.2018 14:45 - 02.07.2018 15:00","27411","27766","17755","182","153","84","3749","3866","3002"
"02.07.2018 15:00 - 02.07.2018 15:15","26820","27152","17409","197","166","96","3855","4030","3089"
"02.07.2018 15:15 - 02.07.2018 15:30","26126","26474","16967","219","181","116","3986","4177","3190"
"02.07.2018 15:30 - 02.07.2018 15:45","25353","25714","16447","241","196","132","4116","4327","3236"
"02.07.2018 15:45 - 02.07.2018 16:00","24522","24859","15891","263","213","140","4252","4475","3329"
"02.07.2018 16:00 - 02.07.2018 16:15","23583","23863","15284","288","234","153","4388","4620","3411"
"02.07.2018 16:15 - 02.07.2018 16:30","22541","22775","14614","319","255","161","4520","4774","3444"
"02.07.2018 16:30 - 02.07.2018 16:45","21419","21614","13905","349","282","183","4646","4928","3426"
"02.07.2018 16:45 - 02.07.2018 17:00","20158","20407","13073","383","306","204","4767","5084","3428"
"02.07.2018 17:00 - 02.07.2018 17:15","18776","19057","12210","413","331","229","4871","5201","3446"
"02.07.2018 17:15 - 02.07.2018 17:30","17356","17559","11353","452","365","246","4942","5270","3611"
"02.07.2018 17:30 - 02.07.2018 17:45","15856","15981","10400","495","398","285","5010","5337","3623"
"02.07.2018 17:45 - 02.07.2018 18:00","14209","14363","9355","537","429","314","5071","5389","3692"
"02.07.2018 18:00 - 02.07.2018 18:15","12527","12691","8289","578","463","352","5122","5430","3714"
"02.07.2018 18:15 - 02.07.2018 18:30","10914","11045","7315","615","501","366","5126","5430","3700"
"02.07.2018 18:30 - 02.07.2018 18:45","9258","9363","6247","654","538","401","5127","5428","3620"
"02.07.2018 18:45 - 02.07.2018 19:00","7636","7683","5240","689","571","445","5140","5433","3573"
"02.07.2018 19:00 - 02.07.2018 19:15","6114","6122","4263","724","611","489","5164","5441","3612"
"02.07.2018 19:15 - 02.07.2018 19:30","4801","4776","3368","763","651","524","5183","5445","3648"
"02.07.2018 19:30 - 02.07.2018 19:45","3684","3635","2622","804","689","574","5203","5458","3667"
"02.07.2018 19:45 - 02.07.2018 20:00","2730","2685","1982","838","725","600","5231","5477","3637"
"02.07.2018 20:00 - 02.07.2018 20:15","2018","1977","1512","875","762","630","5256","5500","3668"
"02.07.2018 20:15 - 02.07.2018 20:30","1414","1377","1091","893","784","623","5366","5613","3699"
"02.07.2018 20:30 - 02.07.2018 20:45","932","900","722","912","811","648","5479","5727","3707"
"02.07.2018 20:45 - 02.07.2018 21:00","556","524","404","924","834","691","5592","5847","3784"
"02.07.2018 21:00 - 02.07.2018 21:15","280","260","208","938","856","716","5706","5896","3876"
"02.07.2018 21:15 - 02.07.2018 21:30","121","104","79","936","874","707","5879","6025","4021"
"02.07.2018 21:30 - 02.07.2018 21:45","37","32","19","931","885","709","6058","6163","4207"
"02.07.2018 21:45 - 02.07.2018 22:00","8","6","1","928","900","736","6244","6297","4435"
"02.07.2018 22:00 - 02.07.2018 22:15","0","0","0","926","909","759","6390","6393","4746"
"02.07.2018 22:15 - 02.07.2018 22:30","0","0","0","908","894","783","6532","6514","4838"
"02.07.2018 22:30 - 02.07.2018 22:45","0","0","0","895","886","780","6670","6633","5086"
"02.07.2018 22:45 - 02.07.2018 23:00","0","0","0","875","875","806","6790","6738","5147"
"02.07.2018 23:00 - 02.07.2018 23:15","0","0","0","860","862","806","6869","6812","5364"
"02.07.2018 23:15 - 02.07.2018 23:30","0","0","0","847","843","875","6839","6750","5324"
"02.07.2018 23:30 - 02.07.2018 23:45","0","0","0","833","826","844","6811","6683","5265"
"02.07.2018 23:45 - 03.07.2018 00:00","0","0","0","819","807","801","6774","6617","5197"
"03.07.2018 00:00 - 03.07.2018 00:15","0","0","0","855","1027","756","6897","6616","5172"
"03.07.2018 00:15 - 03.07.2018 00:30","0","0","0","845","1010","735","6847","6478","5022"
"03.07.2018 00:30 - 03.07.2018 00:45","0","0","0","832","989","708","6805","6436","4959"
"03.07.2018 00:45 - 03.07.2018 01:00","0","0","0","825","960","675","6745","6389","4865"
"03.07.2018 01:00 - 03.07.2018 01:15","0","0","0","820","948","655","6697","6306","4764"
"03.07.2018 01:15 - 03.07.2018 01:30","0","0","0","822","937","646","6672","6079","4488"
"03.07.2018 01:30 - 03.07.2018 01:45","0","0","0","824","952","654","6651","6035","4387"
"03.07.2018 01:45 - 03.07.2018 02:00","0","0","0","827","932","632","6622","5866","4218"
"03.07.2018 02:00 - 03.07.2018 02:15","0","0","0","828","967","658","6625","5772","4067"
"03.07.2018 02:15 - 03.07.2018 02:30","0","0","0","830","986","679","6633","5709","3836"
"03.07.2018 02:30 - 03.07.2018 02:45","0","0","0","829","987","681","6643","5612","3663"
"03.07.2018 02:45 - 03.07.2018 03:00","0","0","0","830","952","648","6636","5540","3490"
"03.07.2018 03:00 - 03.07.2018 03:15","0","0","0","836","956","654","6498","5494","3365"
"03.07.2018 03:15 - 03.07.2018 03:30","0","0","0","846","963","664","6455","5497","3309"
"03.07.2018 03:30 - 03.07.2018 03:45","0","0","0","860","983","688","6409","5500","3250"
"03.07.2018 03:45 - 03.07.2018 04:00","0","0","0","868","987","696","6341","5473","3163"
"03.07.2018 04:00 - 03.07.2018 04:15","0","0","0","875","982","695","6271","5439","3066"
"03.07.2018 04:15 - 03.07.2018 04:30","0","0","0","879","1037","757","6149","5337","2954"
"03.07.2018 04:30 - 03.07.2018 04:45","0","0","0","881","1031","759","6041","5311","2916"
"03.07.2018 04:45 - 03.07.2018 05:00","4","0","0","887","1048","784","5940","5223","2828"
"03.07.2018 05:00 - 03.07.2018 05:15","53","32","4","886","1072","816","5842","5179","2786"
"03.07.2018 05:15 - 03.07.2018 05:30","164","131","42","875","1088","842","5678","5115","2744"
"03.07.2018 05:30 - 03.07.2018 05:45","323","297","141","868","1066","830","5503","5126","2783"
"03.07.2018 05:45 - 03.07.2018 06:00","550","560","310","857","1056","830","5248","5026","2759"
"03.07.2018 06:00 - 03.07.2018 06:15","921","941","515","848","1052","835","4978","4843","2647"
"03.07.2018 06:15 - 03.07.2018 06:30","1432","1464","770","830","1009","805","4652","4511","2462"
"03.07.2018 06:30 - 03.07.2018 06:45","2181","2166","1165","810","1007","816","4353","4211","2306"
"03.07.2018 06:45 - 03.07.2018 07:00","3093","3070","1778","790","1006","827","3998","3958","2250"
"03.07.2018 07:00 - 03.07.2018 07:15","4221","4202","2565","769","970","804","3646","3710","2194"
"03.07.2018 07:15 - 03.07.2018 07:30","5545","5506","3330","746","912","755","3282","3343","2024"
"03.07.2018 07:30 - 03.07.2018 07:45","6978","6942","4193","724","886","738","2930","2939","1783"
"03.07.2018 07:45 - 03.07.2018 08:00","8488","8453","5136","703","852","715","2483","2512","1488"
"03.07.2018 08:00 - 03.07.2018 08:15","10049","10038","6040","679","821","669","2106","2097","1345"
"03.07.2018 08:15 - 03.07.2018 08:30","11636","11693","7101","661","790","627","1931","1896","969"
"03.07.2018 08:30 - 03.07.2018 08:45","13225","13287","8072","642","762","606","1770","1705","918"
"03.07.2018 08:45 - 03.07.2018 09:00","14835","14904","9050","624","728","573","1709","1635","792"
"03.07.2018 09:00 - 03.07.2018 09:15","16373","16453","10037","605","700","556","1667","1575","716"
"03.07.2018 09:15 - 03.07.2018 09:30","17825","17912","10926","586","667","503","1713","1592","728"
"03.07.2018 09:30 - 03.07.2018 09:45","19222","19303","11745","569","638","507","1763","1613","716"
"03.07.2018 09:45 - 03.07.2018 10:00","20537","20617","12572","550","604","486","1807","1640","764"
"03.07.2018 10:00 - 03.07.2018 10:15","21736","21826","13324","537","577","439","1866","1678","803"
"03.07.2018 10:15 - 03.07.2018 10:30","22775","22925","14040","527","553","278","1964","1732","919"
"03.07.2018 10:30 - 03.07.2018 10:45","23720","23939","14638","511","534","273","2070","1786","921"
"03.07.2018 10:45 - 03.07.2018 11:00","24616","24853","15204","498","511","269","2182","1851","955"
"03.07.2018 11:00 - 03.07.2018 11:15","25390","25644","15695","487","494","262","2300","1913","1026"
"03.07.2018 11:15 - 03.07.2018 11:30","26014","26328","16086","491","488","317","2380","1988","972"
"03.07.2018 11:30 - 03.07.2018 11:45","26548","26926","16487","496","483","314","2459","2063","1025"
"03.07.2018 11:45 - 03.07.2018 12:00","27043","27434","16850","503","476","314","2529","2129","1014"
"03.07.2018 12:00 - 03.07.2018 12:15","27404","27825","17117","507","476","329","2590","2180","1060"
"03.07.2018 12:15 - 03.07.2018 12:30","27691","28144","17383","523","479","338","2612","2183","1086"
"03.07.2018 12:30 - 03.07.2018 12:45","27894","28376","17478","542","480","354","2630","2193","1130"
"03.07.2018 12:45 - 03.07.2018 13:00","28034","28519","17604","559","482","361","2649","2210","1181"
"03.07.2018 13:00 - 03.07.2018 13:15","28073","28560","17593","577","486","366","2661","2220","1195"
"03.07.2018 13:15 - 03.07.2018 13:30","28073","28555","17652","597","496","387","2677","2216","1190"
"03.07.2018 13:30 - 03.07.2018 13:45","27995","28469","17500","627","506","392","2685","2222","1248"
"03.07.2018 13:45 - 03.07.2018 14:00","27867","28301","17360","647","518","399","2703","2233","1302"
"03.07.2018 14:00 - 03.07.2018 14:15","27612","28029","17185","674","477","409","2714","2323","1358"
"03.07.2018 14:15 - 03.07.2018 14:30","27273","27645","16986","694","501","425","2758","2371","1368"
"03.07.2018 14:30 - 03.07.2018 14:45","26876","27189","16690","719","524","435","2798","2422","1413"
"03.07.2018 14:45 - 03.07.2018 15:00","26424","26706","16442","741","544","436","2829","2464","1467"
