Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2018-07-30;74,8364;75,7556;74,826;75,3926;;
2018-07-27;75,0833;75,3699;74,4169;74,8681;;
2018-07-26;74,7791;75,279;74,3336;75,0954;;
2018-07-25;74,3268;74,6943;73,5355;74,5155;;
2018-07-24;73,2383;74,372;73,1864;73,7074;;
2018-07-23;72,932;74,4348;72,5424;72,998;;
2018-07-20;72,8469;73,4479;72,3678;72,9603;;
2018-07-19;72,699;73,7509;71,8481;72,5454;;
2018-07-18;71,8072;73,2083;71,2442;72,8796;;
2018-07-17;71,7195;72,7748;71,5706;71,9457;;
2018-07-16;74,8255;75,344;71,5605;71,9272;;
2018-07-13;74,2623;75,9085;73,2834;74,9817;;
2018-07-12;74,6881;75,0867;72,7239;74,2538;;
2018-07-11;78,2019;78,2929;73,1418;73,9783;;
2018-07-10;78,4685;79,4622;78,4311;78,8098;;
2018-07-09;77,6159;78,2848;77,3935;78,2405;;
2018-07-06;77,4851;77,4851;76,3961;77,1091;;
2018-07-05;77,7281;78,4138;77,3466;77,5933;;
2018-07-04;77,9892;78,2654;77,6565;78,1862;;
2018-07-03;77,9172;78,5101;76,7199;77,7224;;
2018-07-02;78,3063;78,9169;77,1917;77,2953;;
2018-06-29;77,556;79,5031;77,4607;79,0846;;
2018-06-28;77,2655;78,1467;77,0987;77,4191;;
2018-06-27;76,2781;77,9693;76,1184;77,1033;;
2018-06-26;74,6424;76,3817;74,0189;76,2529;;
2018-06-25;73,9883;74,9109;73,6293;74,6275;;
2018-06-22;73,6364;75,455;73,4545;75,4506;;
2018-06-21;73,7745;73,9239;72,7628;73,3809;;
2018-06-20;74,9727;75,3069;73,7546;74,8456;;
2018-06-19;74,6941;75,5016;74,4964;75,2256;;
2018-06-18;73,0146;75,2759;72,9423;75,2759;;
2018-06-15;75,883;75,975;73,1448;73,3537;;
2018-06-14;76,4121;76,8933;75,8326;76,0435;;
2018-06-13;75,3509;76,8473;75,2647;76,7499;;
2018-06-12;76,5383;77,0621;75,8473;75,9822;;
2018-06-11;76,2402;76,8056;75,5606;76,6394;;
2018-06-08;76,8806;77,0593;76,1931;76,7769;;
2018-06-07;75,8518;77,1287;75,5504;76,9673;;
2018-06-06;76,1175;76,2228;74,6054;75,2681;;
2018-06-05;75,406;75,7205;73,838;75,1745;;
2018-06-04;76,5439;76,91;75,2484;75,3626;;
2018-06-01;77,5256;77,9355;76,3703;77,0327;;
2018-05-31;77,3753;79,0798;77,1688;77,1865;;
2018-05-30;75,4661;77,6088;75,297;77,4613;;
2018-05-29;75,5881;76,1937;74,7009;75,3965;;
2018-05-28;75,4254;75,8234;75,0249;75,3182;;
2018-05-25;78,5496;78,5547;76,0604;76,3484;;
2018-05-24;79,524;79,6617;78,6665;79,0427;;
2018-05-23;79,1534;79,516;78,3485;79,3775;;
2018-05-22;79,4759;80,4593;79,2403;79,6707;;
2018-05-18;79,5169;79,8316;78,6754;78,8529;;
2018-05-17;79,4237;80,4214;79,2354;79,2354;;
2018-05-16;78,3807;79,1693;77,6657;78,818;;
2018-05-15;78,2397;79,4747;78,0224;78,6594;;
2018-05-14;76,7694;78,2576;76,5659;78,0313;;
