"MTU","Scheduled Generation [MW] (D) - Germany (DE)","Scheduled Consumption [MW] (D) - Germany (DE)"
"12.06.2018 05:00 - 12.06.2018 06:00 (CET/CEST)","44643",""
"12.06.2018 06:00 - 12.06.2018 07:00 (CET/CEST)","51415",""
"12.06.2018 07:00 - 12.06.2018 08:00 (CET/CEST)","59195",""
"12.06.2018 08:00 - 12.06.2018 09:00 (CET/CEST)","63614",""
"12.06.2018 09:00 - 12.06.2018 10:00 (CET/CEST)","66864",""
"12.06.2018 10:00 - 12.06.2018 11:00 (CET/CEST)","68854",""
"12.06.2018 11:00 - 12.06.2018 12:00 (CET/CEST)","70343",""
"12.06.2018 12:00 - 12.06.2018 13:00 (CET/CEST)","70039",""
"12.06.2018 13:00 - 12.06.2018 14:00 (CET/CEST)","69657",""
"12.06.2018 14:00 - 12.06.2018 15:00 (CET/CEST)","68443",""
"12.06.2018 15:00 - 12.06.2018 16:00 (CET/CEST)","67185",""
"12.06.2018 16:00 - 12.06.2018 17:00 (CET/CEST)","64955",""
"12.06.2018 17:00 - 12.06.2018 18:00 (CET/CEST)","63220",""
"12.06.2018 18:00 - 12.06.2018 19:00 (CET/CEST)","60901",""
"12.06.2018 19:00 - 12.06.2018 20:00 (CET/CEST)","59320",""
"12.06.2018 20:00 - 12.06.2018 21:00 (CET/CEST)","57359",""
"12.06.2018 21:00 - 12.06.2018 22:00 (CET/CEST)","56220",""
"12.06.2018 22:00 - 12.06.2018 23:00 (CET/CEST)","55025",""
"12.06.2018 23:00 - 13.06.2018 00:00 (CET/CEST)","52505",""
"13.06.2018 00:00 - 13.06.2018 01:00 (CET/CEST)","49060",""
"13.06.2018 01:00 - 13.06.2018 02:00 (CET/CEST)","47096",""
"13.06.2018 02:00 - 13.06.2018 03:00 (CET/CEST)","46602",""
"13.06.2018 03:00 - 13.06.2018 04:00 (CET/CEST)","45870",""
"13.06.2018 04:00 - 13.06.2018 05:00 (CET/CEST)","46574",""
"13.06.2018 05:00 - 13.06.2018 06:00 (CET/CEST)","48972",""
"13.06.2018 06:00 - 13.06.2018 07:00 (CET/CEST)","54954",""
"13.06.2018 07:00 - 13.06.2018 08:00 (CET/CEST)","61678",""
"13.06.2018 08:00 - 13.06.2018 09:00 (CET/CEST)","66240",""
"13.06.2018 09:00 - 13.06.2018 10:00 (CET/CEST)","68853",""
"13.06.2018 10:00 - 13.06.2018 11:00 (CET/CEST)","69815",""
"13.06.2018 11:00 - 13.06.2018 12:00 (CET/CEST)","70917",""
"13.06.2018 12:00 - 13.06.2018 13:00 (CET/CEST)","70985",""
"13.06.2018 13:00 - 13.06.2018 14:00 (CET/CEST)","70781",""
"13.06.2018 14:00 - 13.06.2018 15:00 (CET/CEST)","70004",""
"13.06.2018 15:00 - 13.06.2018 16:00 (CET/CEST)","69266",""
"13.06.2018 16:00 - 13.06.2018 17:00 (CET/CEST)","67531",""
"13.06.2018 17:00 - 13.06.2018 18:00 (CET/CEST)","65233",""
"13.06.2018 18:00 - 13.06.2018 19:00 (CET/CEST)","62227",""
"13.06.2018 19:00 - 13.06.2018 20:00 (CET/CEST)","59834",""
"13.06.2018 20:00 - 13.06.2018 21:00 (CET/CEST)","55897",""
"13.06.2018 21:00 - 13.06.2018 22:00 (CET/CEST)","53812",""
"13.06.2018 22:00 - 13.06.2018 23:00 (CET/CEST)","52341",""
"13.06.2018 23:00 - 14.06.2018 00:00 (CET/CEST)","48748",""
"14.06.2018 00:00 - 14.06.2018 01:00 (CET/CEST)","45257",""
"14.06.2018 01:00 - 14.06.2018 02:00 (CET/CEST)","43534",""
"14.06.2018 02:00 - 14.06.2018 03:00 (CET/CEST)","42156",""
"14.06.2018 03:00 - 14.06.2018 04:00 (CET/CEST)","41808",""
"14.06.2018 04:00 - 14.06.2018 05:00 (CET/CEST)","42668",""
"14.06.2018 05:00 - 14.06.2018 06:00 (CET/CEST)","45672",""
"14.06.2018 06:00 - 14.06.2018 07:00 (CET/CEST)","52419",""
"14.06.2018 07:00 - 14.06.2018 08:00 (CET/CEST)","58328",""
"14.06.2018 08:00 - 14.06.2018 09:00 (CET/CEST)","64867",""
"14.06.2018 09:00 - 14.06.2018 10:00 (CET/CEST)","69038",""
"14.06.2018 10:00 - 14.06.2018 11:00 (CET/CEST)","72711",""
"14.06.2018 11:00 - 14.06.2018 12:00 (CET/CEST)","74907",""
"14.06.2018 12:00 - 14.06.2018 13:00 (CET/CEST)","74911",""
"14.06.2018 13:00 - 14.06.2018 14:00 (CET/CEST)","74458",""
"14.06.2018 14:00 - 14.06.2018 15:00 (CET/CEST)","72366",""
"14.06.2018 15:00 - 14.06.2018 16:00 (CET/CEST)","71008",""
"14.06.2018 16:00 - 14.06.2018 17:00 (CET/CEST)","68503",""
"14.06.2018 17:00 - 14.06.2018 18:00 (CET/CEST)","66673",""
"14.06.2018 18:00 - 14.06.2018 19:00 (CET/CEST)","63385",""
"14.06.2018 19:00 - 14.06.2018 20:00 (CET/CEST)","60468",""
"14.06.2018 20:00 - 14.06.2018 21:00 (CET/CEST)","57163",""
"14.06.2018 21:00 - 14.06.2018 22:00 (CET/CEST)","55489",""
"14.06.2018 22:00 - 14.06.2018 23:00 (CET/CEST)","54820",""
"14.06.2018 23:00 - 15.06.2018 00:00 (CET/CEST)","52100",""
"15.06.2018 00:00 - 15.06.2018 01:00 (CET/CEST)","46731",""
"15.06.2018 01:00 - 15.06.2018 02:00 (CET/CEST)","44079",""
"15.06.2018 02:00 - 15.06.2018 03:00 (CET/CEST)","42717",""
"15.06.2018 03:00 - 15.06.2018 04:00 (CET/CEST)","41578",""
"15.06.2018 04:00 - 15.06.2018 05:00 (CET/CEST)","41674",""
"15.06.2018 05:00 - 15.06.2018 06:00 (CET/CEST)","44225",""
"15.06.2018 06:00 - 15.06.2018 07:00 (CET/CEST)","49017",""
"15.06.2018 07:00 - 15.06.2018 08:00 (CET/CEST)","55372",""
"15.06.2018 08:00 - 15.06.2018 09:00 (CET/CEST)","59784",""
"15.06.2018 09:00 - 15.06.2018 10:00 (CET/CEST)","62974",""
"15.06.2018 10:00 - 15.06.2018 11:00 (CET/CEST)","64782",""
"15.06.2018 11:00 - 15.06.2018 12:00 (CET/CEST)","66494",""
"15.06.2018 12:00 - 15.06.2018 13:00 (CET/CEST)","67409",""
"15.06.2018 13:00 - 15.06.2018 14:00 (CET/CEST)","66905",""
"15.06.2018 14:00 - 15.06.2018 15:00 (CET/CEST)","64978",""
"15.06.2018 15:00 - 15.06.2018 16:00 (CET/CEST)","63373",""
"15.06.2018 16:00 - 15.06.2018 17:00 (CET/CEST)","61168",""
"15.06.2018 17:00 - 15.06.2018 18:00 (CET/CEST)","58580",""
"15.06.2018 18:00 - 15.06.2018 19:00 (CET/CEST)","56533",""
"15.06.2018 19:00 - 15.06.2018 20:00 (CET/CEST)","54158",""
"15.06.2018 20:00 - 15.06.2018 21:00 (CET/CEST)","51645",""
"15.06.2018 21:00 - 15.06.2018 22:00 (CET/CEST)","49893",""
"15.06.2018 22:00 - 15.06.2018 23:00 (CET/CEST)","49484",""
"15.06.2018 23:00 - 16.06.2018 00:00 (CET/CEST)","46231",""
"16.06.2018 00:00 - 16.06.2018 01:00 (CET/CEST)","43793",""
"16.06.2018 01:00 - 16.06.2018 02:00 (CET/CEST)","41644",""
"16.06.2018 02:00 - 16.06.2018 03:00 (CET/CEST)","40995",""
"16.06.2018 03:00 - 16.06.2018 04:00 (CET/CEST)","40448",""
"16.06.2018 04:00 - 16.06.2018 05:00 (CET/CEST)","39901",""
"16.06.2018 05:00 - 16.06.2018 06:00 (CET/CEST)","39983",""
"16.06.2018 06:00 - 16.06.2018 07:00 (CET/CEST)","42325",""
"16.06.2018 07:00 - 16.06.2018 08:00 (CET/CEST)","46105",""
"16.06.2018 08:00 - 16.06.2018 09:00 (CET/CEST)","50847",""
"16.06.2018 09:00 - 16.06.2018 10:00 (CET/CEST)","55664",""
"16.06.2018 10:00 - 16.06.2018 11:00 (CET/CEST)","59056",""
"16.06.2018 11:00 - 16.06.2018 12:00 (CET/CEST)","61120",""
"16.06.2018 12:00 - 16.06.2018 13:00 (CET/CEST)","61713",""
"16.06.2018 13:00 - 16.06.2018 14:00 (CET/CEST)","60345",""
"16.06.2018 14:00 - 16.06.2018 15:00 (CET/CEST)","57355",""
"16.06.2018 15:00 - 16.06.2018 16:00 (CET/CEST)","55012",""
"16.06.2018 16:00 - 16.06.2018 17:00 (CET/CEST)","52403",""
"16.06.2018 17:00 - 16.06.2018 18:00 (CET/CEST)","51109",""
"16.06.2018 18:00 - 16.06.2018 19:00 (CET/CEST)","48680",""
"16.06.2018 19:00 - 16.06.2018 20:00 (CET/CEST)","46550",""
"16.06.2018 20:00 - 16.06.2018 21:00 (CET/CEST)","44661",""
"16.06.2018 21:00 - 16.06.2018 22:00 (CET/CEST)","43712",""
"16.06.2018 22:00 - 16.06.2018 23:00 (CET/CEST)","44392",""
"16.06.2018 23:00 - 17.06.2018 00:00 (CET/CEST)","42155",""
"17.06.2018 00:00 - 17.06.2018 01:00 (CET/CEST)","40487",""
"17.06.2018 01:00 - 17.06.2018 02:00 (CET/CEST)","39700",""
"17.06.2018 02:00 - 17.06.2018 03:00 (CET/CEST)","39157",""
"17.06.2018 03:00 - 17.06.2018 04:00 (CET/CEST)","38267",""
"17.06.2018 04:00 - 17.06.2018 05:00 (CET/CEST)","36969",""
"17.06.2018 05:00 - 17.06.2018 06:00 (CET/CEST)","36884",""
"17.06.2018 06:00 - 17.06.2018 07:00 (CET/CEST)","37959",""
"17.06.2018 07:00 - 17.06.2018 08:00 (CET/CEST)","42401",""
"17.06.2018 08:00 - 17.06.2018 09:00 (CET/CEST)","47989",""
"17.06.2018 09:00 - 17.06.2018 10:00 (CET/CEST)","52905",""
"17.06.2018 10:00 - 17.06.2018 11:00 (CET/CEST)","57281",""
"17.06.2018 11:00 - 17.06.2018 12:00 (CET/CEST)","59942",""
"17.06.2018 12:00 - 17.06.2018 13:00 (CET/CEST)","59997",""
"17.06.2018 13:00 - 17.06.2018 14:00 (CET/CEST)","58870",""
"17.06.2018 14:00 - 17.06.2018 15:00 (CET/CEST)","56704",""
"17.06.2018 15:00 - 17.06.2018 16:00 (CET/CEST)","54331",""
"17.06.2018 16:00 - 17.06.2018 17:00 (CET/CEST)","51586",""
"17.06.2018 17:00 - 17.06.2018 18:00 (CET/CEST)","51609",""
"17.06.2018 18:00 - 17.06.2018 19:00 (CET/CEST)","51033",""
"17.06.2018 19:00 - 17.06.2018 20:00 (CET/CEST)","47754",""
"17.06.2018 20:00 - 17.06.2018 21:00 (CET/CEST)","44918",""
"17.06.2018 21:00 - 17.06.2018 22:00 (CET/CEST)","43220",""
"17.06.2018 22:00 - 17.06.2018 23:00 (CET/CEST)","43794",""
"17.06.2018 23:00 - 18.06.2018 00:00 (CET/CEST)","41812",""
"18.06.2018 00:00 - 18.06.2018 01:00 (CET/CEST)","40449",""
"18.06.2018 01:00 - 18.06.2018 02:00 (CET/CEST)","39773",""
"18.06.2018 02:00 - 18.06.2018 03:00 (CET/CEST)","39731",""
"18.06.2018 03:00 - 18.06.2018 04:00 (CET/CEST)","40165",""
"18.06.2018 04:00 - 18.06.2018 05:00 (CET/CEST)","41508",""
"18.06.2018 05:00 - 18.06.2018 06:00 (CET/CEST)","43996",""
"18.06.2018 06:00 - 18.06.2018 07:00 (CET/CEST)","49546",""
"18.06.2018 07:00 - 18.06.2018 08:00 (CET/CEST)","56891",""
"18.06.2018 08:00 - 18.06.2018 09:00 (CET/CEST)","63092",""
"18.06.2018 09:00 - 18.06.2018 10:00 (CET/CEST)","66623",""
"18.06.2018 10:00 - 18.06.2018 11:00 (CET/CEST)","69620",""
"18.06.2018 11:00 - 18.06.2018 12:00 (CET/CEST)","72259",""
"18.06.2018 12:00 - 18.06.2018 13:00 (CET/CEST)","73188",""
"18.06.2018 13:00 - 18.06.2018 14:00 (CET/CEST)","72018",""
"18.06.2018 14:00 - 18.06.2018 15:00 (CET/CEST)","70777",""
"18.06.2018 15:00 - 18.06.2018 16:00 (CET/CEST)","68920",""
"18.06.2018 16:00 - 18.06.2018 17:00 (CET/CEST)","66129",""
"18.06.2018 17:00 - 18.06.2018 18:00 (CET/CEST)","63897",""
"18.06.2018 18:00 - 18.06.2018 19:00 (CET/CEST)","60704",""
"18.06.2018 19:00 - 18.06.2018 20:00 (CET/CEST)","59397",""
"18.06.2018 20:00 - 18.06.2018 21:00 (CET/CEST)","55513",""
"18.06.2018 21:00 - 18.06.2018 22:00 (CET/CEST)","53282",""
"18.06.2018 22:00 - 18.06.2018 23:00 (CET/CEST)","51782",""
"18.06.2018 23:00 - 19.06.2018 00:00 (CET/CEST)","50269",""
"19.06.2018 00:00 - 19.06.2018 01:00 (CET/CEST)","49259",""
"19.06.2018 01:00 - 19.06.2018 02:00 (CET/CEST)","47597",""
"19.06.2018 02:00 - 19.06.2018 03:00 (CET/CEST)","46816",""
"19.06.2018 03:00 - 19.06.2018 04:00 (CET/CEST)","45956",""
"19.06.2018 04:00 - 19.06.2018 05:00 (CET/CEST)","46761",""
"19.06.2018 05:00 - 19.06.2018 06:00 (CET/CEST)","49244",""
"19.06.2018 06:00 - 19.06.2018 07:00 (CET/CEST)","54674",""
"19.06.2018 07:00 - 19.06.2018 08:00 (CET/CEST)","60525",""
"19.06.2018 08:00 - 19.06.2018 09:00 (CET/CEST)","65022",""
"19.06.2018 09:00 - 19.06.2018 10:00 (CET/CEST)","67426",""
"19.06.2018 10:00 - 19.06.2018 11:00 (CET/CEST)","68762",""
"19.06.2018 11:00 - 19.06.2018 12:00 (CET/CEST)","69894",""
"19.06.2018 12:00 - 19.06.2018 13:00 (CET/CEST)","70026",""
"19.06.2018 13:00 - 19.06.2018 14:00 (CET/CEST)","68946",""
"19.06.2018 14:00 - 19.06.2018 15:00 (CET/CEST)","67867",""
"19.06.2018 15:00 - 19.06.2018 16:00 (CET/CEST)","66138",""
"19.06.2018 16:00 - 19.06.2018 17:00 (CET/CEST)","63715",""
"19.06.2018 17:00 - 19.06.2018 18:00 (CET/CEST)","61772",""
"19.06.2018 18:00 - 19.06.2018 19:00 (CET/CEST)","59245",""
"19.06.2018 19:00 - 19.06.2018 20:00 (CET/CEST)","56647",""
"19.06.2018 20:00 - 19.06.2018 21:00 (CET/CEST)","52968",""
"19.06.2018 21:00 - 19.06.2018 22:00 (CET/CEST)","50790",""
"19.06.2018 22:00 - 19.06.2018 23:00 (CET/CEST)","50374",""
"19.06.2018 23:00 - 20.06.2018 00:00 (CET/CEST)","46679",""
"20.06.2018 00:00 - 20.06.2018 01:00 (CET/CEST)","43243",""
"20.06.2018 01:00 - 20.06.2018 02:00 (CET/CEST)","41428",""
"20.06.2018 02:00 - 20.06.2018 03:00 (CET/CEST)","41215",""
"20.06.2018 03:00 - 20.06.2018 04:00 (CET/CEST)","40783",""
"20.06.2018 04:00 - 20.06.2018 05:00 (CET/CEST)","41394",""
"20.06.2018 05:00 - 20.06.2018 06:00 (CET/CEST)","43926",""
"20.06.2018 06:00 - 20.06.2018 07:00 (CET/CEST)","51433",""
"20.06.2018 07:00 - 20.06.2018 08:00 (CET/CEST)","59502",""
"20.06.2018 08:00 - 20.06.2018 09:00 (CET/CEST)","65121",""
"20.06.2018 09:00 - 20.06.2018 10:00 (CET/CEST)","69659",""
"20.06.2018 10:00 - 20.06.2018 11:00 (CET/CEST)","72216",""
"20.06.2018 11:00 - 20.06.2018 12:00 (CET/CEST)","74934",""
"20.06.2018 12:00 - 20.06.2018 13:00 (CET/CEST)","75272",""
"20.06.2018 13:00 - 20.06.2018 14:00 (CET/CEST)","75672",""
"20.06.2018 14:00 - 20.06.2018 15:00 (CET/CEST)","74841",""
"20.06.2018 15:00 - 20.06.2018 16:00 (CET/CEST)","73005",""
"20.06.2018 16:00 - 20.06.2018 17:00 (CET/CEST)","70039",""
"20.06.2018 17:00 - 20.06.2018 18:00 (CET/CEST)","67653",""
"20.06.2018 18:00 - 20.06.2018 19:00 (CET/CEST)","65677",""
"20.06.2018 19:00 - 20.06.2018 20:00 (CET/CEST)","62145",""
"20.06.2018 20:00 - 20.06.2018 21:00 (CET/CEST)","58810",""
"20.06.2018 21:00 - 20.06.2018 22:00 (CET/CEST)","56486",""
"20.06.2018 22:00 - 20.06.2018 23:00 (CET/CEST)","54431",""
"20.06.2018 23:00 - 21.06.2018 00:00 (CET/CEST)","51512",""
"21.06.2018 00:00 - 21.06.2018 01:00 (CET/CEST)","49481",""
"21.06.2018 01:00 - 21.06.2018 02:00 (CET/CEST)","47809",""
"21.06.2018 02:00 - 21.06.2018 03:00 (CET/CEST)","47188",""
"21.06.2018 03:00 - 21.06.2018 04:00 (CET/CEST)","47163",""
"21.06.2018 04:00 - 21.06.2018 05:00 (CET/CEST)","46584",""
"21.06.2018 05:00 - 21.06.2018 06:00 (CET/CEST)","49047",""
"21.06.2018 06:00 - 21.06.2018 07:00 (CET/CEST)","54104",""
"21.06.2018 07:00 - 21.06.2018 08:00 (CET/CEST)","60958",""
"21.06.2018 08:00 - 21.06.2018 09:00 (CET/CEST)","67461",""
"21.06.2018 09:00 - 21.06.2018 10:00 (CET/CEST)","72364",""
"21.06.2018 10:00 - 21.06.2018 11:00 (CET/CEST)","75206",""
"21.06.2018 11:00 - 21.06.2018 12:00 (CET/CEST)","76848",""
"21.06.2018 12:00 - 21.06.2018 13:00 (CET/CEST)","77923",""
"21.06.2018 13:00 - 21.06.2018 14:00 (CET/CEST)","79567",""
"21.06.2018 14:00 - 21.06.2018 15:00 (CET/CEST)","79091",""
"21.06.2018 15:00 - 21.06.2018 16:00 (CET/CEST)","78589",""
"21.06.2018 16:00 - 21.06.2018 17:00 (CET/CEST)","76969",""
"21.06.2018 17:00 - 21.06.2018 18:00 (CET/CEST)","77095",""
"21.06.2018 18:00 - 21.06.2018 19:00 (CET/CEST)","74526",""
"21.06.2018 19:00 - 21.06.2018 20:00 (CET/CEST)","71674",""
"21.06.2018 20:00 - 21.06.2018 21:00 (CET/CEST)","67610",""
"21.06.2018 21:00 - 21.06.2018 22:00 (CET/CEST)","63690",""
"21.06.2018 22:00 - 21.06.2018 23:00 (CET/CEST)","61133",""
"21.06.2018 23:00 - 22.06.2018 00:00 (CET/CEST)","58249",""
"22.06.2018 00:00 - 22.06.2018 01:00 (CET/CEST)","53342",""
"22.06.2018 01:00 - 22.06.2018 02:00 (CET/CEST)","51742",""
"22.06.2018 02:00 - 22.06.2018 03:00 (CET/CEST)","50991",""
"22.06.2018 03:00 - 22.06.2018 04:00 (CET/CEST)","50284",""
"22.06.2018 04:00 - 22.06.2018 05:00 (CET/CEST)","50693",""
"22.06.2018 05:00 - 22.06.2018 06:00 (CET/CEST)","53043",""
"22.06.2018 06:00 - 22.06.2018 07:00 (CET/CEST)","60658",""
"22.06.2018 07:00 - 22.06.2018 08:00 (CET/CEST)","67710",""
"22.06.2018 08:00 - 22.06.2018 09:00 (CET/CEST)","72164",""
"22.06.2018 09:00 - 22.06.2018 10:00 (CET/CEST)","74034",""
"22.06.2018 10:00 - 22.06.2018 11:00 (CET/CEST)","75506",""
"22.06.2018 11:00 - 22.06.2018 12:00 (CET/CEST)","75972",""
"22.06.2018 12:00 - 22.06.2018 13:00 (CET/CEST)","76316",""
"22.06.2018 13:00 - 22.06.2018 14:00 (CET/CEST)","74480",""
"22.06.2018 14:00 - 22.06.2018 15:00 (CET/CEST)","73202",""
"22.06.2018 15:00 - 22.06.2018 16:00 (CET/CEST)","70858",""
"22.06.2018 16:00 - 22.06.2018 17:00 (CET/CEST)","69656",""
"22.06.2018 17:00 - 22.06.2018 18:00 (CET/CEST)","67798",""
"22.06.2018 18:00 - 22.06.2018 19:00 (CET/CEST)","68195",""
"22.06.2018 19:00 - 22.06.2018 20:00 (CET/CEST)","65962",""
"22.06.2018 20:00 - 22.06.2018 21:00 (CET/CEST)","62803",""
"22.06.2018 21:00 - 22.06.2018 22:00 (CET/CEST)","60463",""
"22.06.2018 22:00 - 22.06.2018 23:00 (CET/CEST)","58518",""
"22.06.2018 23:00 - 23.06.2018 00:00 (CET/CEST)","54727",""
"23.06.2018 00:00 - 23.06.2018 01:00 (CET/CEST)","52183",""
"23.06.2018 01:00 - 23.06.2018 02:00 (CET/CEST)","50846",""
"23.06.2018 02:00 - 23.06.2018 03:00 (CET/CEST)","48392",""
"23.06.2018 03:00 - 23.06.2018 04:00 (CET/CEST)","47751",""
"23.06.2018 04:00 - 23.06.2018 05:00 (CET/CEST)","47005",""
"23.06.2018 05:00 - 23.06.2018 06:00 (CET/CEST)","47249",""
"23.06.2018 06:00 - 23.06.2018 07:00 (CET/CEST)","49643",""
"23.06.2018 07:00 - 23.06.2018 08:00 (CET/CEST)","54075",""
"23.06.2018 08:00 - 23.06.2018 09:00 (CET/CEST)","60100",""
"23.06.2018 09:00 - 23.06.2018 10:00 (CET/CEST)","63520",""
"23.06.2018 10:00 - 23.06.2018 11:00 (CET/CEST)","64816",""
"23.06.2018 11:00 - 23.06.2018 12:00 (CET/CEST)","65730",""
"23.06.2018 12:00 - 23.06.2018 13:00 (CET/CEST)","66294",""
"23.06.2018 13:00 - 23.06.2018 14:00 (CET/CEST)","64352",""
"23.06.2018 14:00 - 23.06.2018 15:00 (CET/CEST)","62964",""
"23.06.2018 15:00 - 23.06.2018 16:00 (CET/CEST)","61439",""
"23.06.2018 16:00 - 23.06.2018 17:00 (CET/CEST)","59087",""
"23.06.2018 17:00 - 23.06.2018 18:00 (CET/CEST)","57304",""
"23.06.2018 18:00 - 23.06.2018 19:00 (CET/CEST)","57755",""
"23.06.2018 19:00 - 23.06.2018 20:00 (CET/CEST)","56027",""
"23.06.2018 20:00 - 23.06.2018 21:00 (CET/CEST)","53215",""
"23.06.2018 21:00 - 23.06.2018 22:00 (CET/CEST)","50213",""
"23.06.2018 22:00 - 23.06.2018 23:00 (CET/CEST)","49035",""
"23.06.2018 23:00 - 24.06.2018 00:00 (CET/CEST)","47625",""
"24.06.2018 00:00 - 24.06.2018 01:00 (CET/CEST)","44564",""
"24.06.2018 01:00 - 24.06.2018 02:00 (CET/CEST)","42982",""
"24.06.2018 02:00 - 24.06.2018 03:00 (CET/CEST)","41740",""
"24.06.2018 03:00 - 24.06.2018 04:00 (CET/CEST)","40256",""
"24.06.2018 04:00 - 24.06.2018 05:00 (CET/CEST)","39981",""
"24.06.2018 05:00 - 24.06.2018 06:00 (CET/CEST)","39411",""
"24.06.2018 06:00 - 24.06.2018 07:00 (CET/CEST)","39976",""
"24.06.2018 07:00 - 24.06.2018 08:00 (CET/CEST)","42020",""
"24.06.2018 08:00 - 24.06.2018 09:00 (CET/CEST)","45086",""
"24.06.2018 09:00 - 24.06.2018 10:00 (CET/CEST)","48502",""
"24.06.2018 10:00 - 24.06.2018 11:00 (CET/CEST)","50749",""
"24.06.2018 11:00 - 24.06.2018 12:00 (CET/CEST)","52768",""
"24.06.2018 12:00 - 24.06.2018 13:00 (CET/CEST)","53319",""
"24.06.2018 13:00 - 24.06.2018 14:00 (CET/CEST)","51854",""
"24.06.2018 14:00 - 24.06.2018 15:00 (CET/CEST)","50295",""
"24.06.2018 15:00 - 24.06.2018 16:00 (CET/CEST)","49431",""
"24.06.2018 16:00 - 24.06.2018 17:00 (CET/CEST)","48327",""
"24.06.2018 17:00 - 24.06.2018 18:00 (CET/CEST)","48508",""
"24.06.2018 18:00 - 24.06.2018 19:00 (CET/CEST)","48315",""
"24.06.2018 19:00 - 24.06.2018 20:00 (CET/CEST)","46751",""
"24.06.2018 20:00 - 24.06.2018 21:00 (CET/CEST)","44919",""
"24.06.2018 21:00 - 24.06.2018 22:00 (CET/CEST)","44083",""
"24.06.2018 22:00 - 24.06.2018 23:00 (CET/CEST)","44532",""
"24.06.2018 23:00 - 25.06.2018 00:00 (CET/CEST)","43501",""
"25.06.2018 00:00 - 25.06.2018 01:00 (CET/CEST)","42581",""
"25.06.2018 01:00 - 25.06.2018 02:00 (CET/CEST)","40915",""
"25.06.2018 02:00 - 25.06.2018 03:00 (CET/CEST)","40335",""
"25.06.2018 03:00 - 25.06.2018 04:00 (CET/CEST)","40523",""
"25.06.2018 04:00 - 25.06.2018 05:00 (CET/CEST)","41124",""
"25.06.2018 05:00 - 25.06.2018 06:00 (CET/CEST)","43555",""
"25.06.2018 06:00 - 25.06.2018 07:00 (CET/CEST)","48644",""
"25.06.2018 07:00 - 25.06.2018 08:00 (CET/CEST)","54145",""
"25.06.2018 08:00 - 25.06.2018 09:00 (CET/CEST)","59579",""
"25.06.2018 09:00 - 25.06.2018 10:00 (CET/CEST)","61828",""
"25.06.2018 10:00 - 25.06.2018 11:00 (CET/CEST)","64262",""
"25.06.2018 11:00 - 25.06.2018 12:00 (CET/CEST)","66154",""
"25.06.2018 12:00 - 25.06.2018 13:00 (CET/CEST)","68250",""
"25.06.2018 13:00 - 25.06.2018 14:00 (CET/CEST)","68137",""
"25.06.2018 14:00 - 25.06.2018 15:00 (CET/CEST)","67155",""
"25.06.2018 15:00 - 25.06.2018 16:00 (CET/CEST)","66267",""
"25.06.2018 16:00 - 25.06.2018 17:00 (CET/CEST)","64565",""
"25.06.2018 17:00 - 25.06.2018 18:00 (CET/CEST)","61938",""
"25.06.2018 18:00 - 25.06.2018 19:00 (CET/CEST)","58859",""
"25.06.2018 19:00 - 25.06.2018 20:00 (CET/CEST)","56058",""
"25.06.2018 20:00 - 25.06.2018 21:00 (CET/CEST)","53541",""
"25.06.2018 21:00 - 25.06.2018 22:00 (CET/CEST)","51681",""
"25.06.2018 22:00 - 25.06.2018 23:00 (CET/CEST)","51025",""
"25.06.2018 23:00 - 26.06.2018 00:00 (CET/CEST)","49106",""
"26.06.2018 00:00 - 26.06.2018 01:00 (CET/CEST)","46848",""
"26.06.2018 01:00 - 26.06.2018 02:00 (CET/CEST)","44819",""
"26.06.2018 02:00 - 26.06.2018 03:00 (CET/CEST)","43967",""
"26.06.2018 03:00 - 26.06.2018 04:00 (CET/CEST)","43721",""
"26.06.2018 04:00 - 26.06.2018 05:00 (CET/CEST)","43639",""
"26.06.2018 05:00 - 26.06.2018 06:00 (CET/CEST)","44909",""
"26.06.2018 06:00 - 26.06.2018 07:00 (CET/CEST)","50350",""
"26.06.2018 07:00 - 26.06.2018 08:00 (CET/CEST)","55897",""
"26.06.2018 08:00 - 26.06.2018 09:00 (CET/CEST)","61018",""
"26.06.2018 09:00 - 26.06.2018 10:00 (CET/CEST)","64494",""
"26.06.2018 10:00 - 26.06.2018 11:00 (CET/CEST)","65862",""
"26.06.2018 11:00 - 26.06.2018 12:00 (CET/CEST)","67692",""
"26.06.2018 12:00 - 26.06.2018 13:00 (CET/CEST)","68743",""
"26.06.2018 13:00 - 26.06.2018 14:00 (CET/CEST)","68408",""
"26.06.2018 14:00 - 26.06.2018 15:00 (CET/CEST)","67606",""
"26.06.2018 15:00 - 26.06.2018 16:00 (CET/CEST)","66467",""
"26.06.2018 16:00 - 26.06.2018 17:00 (CET/CEST)","64685",""
"26.06.2018 17:00 - 26.06.2018 18:00 (CET/CEST)","62411",""
"26.06.2018 18:00 - 26.06.2018 19:00 (CET/CEST)","59768",""
"26.06.2018 19:00 - 26.06.2018 20:00 (CET/CEST)","57595",""
"26.06.2018 20:00 - 26.06.2018 21:00 (CET/CEST)","54601",""
"26.06.2018 21:00 - 26.06.2018 22:00 (CET/CEST)","52998",""
"26.06.2018 22:00 - 26.06.2018 23:00 (CET/CEST)","52300",""
"26.06.2018 23:00 - 27.06.2018 00:00 (CET/CEST)","49907",""
"27.06.2018 00:00 - 27.06.2018 01:00 (CET/CEST)","46185",""
"27.06.2018 01:00 - 27.06.2018 02:00 (CET/CEST)","44472",""
