"MTU","Scheduled Generation [MW] (D) - Germany (DE)","Scheduled Consumption [MW] (D) - Germany (DE)"
"15.01.2017 07:00 - 15.01.2017 08:00 (CET/CEST)","51543","0"
"15.01.2017 08:00 - 15.01.2017 09:00 (CET/CEST)","52261","0"
"15.01.2017 09:00 - 15.01.2017 10:00 (CET/CEST)","53913","0"
"15.01.2017 10:00 - 15.01.2017 11:00 (CET/CEST)","56384","0"
"15.01.2017 11:00 - 15.01.2017 12:00 (CET/CEST)","59223","0"
"15.01.2017 12:00 - 15.01.2017 13:00 (CET/CEST)","58914","0"
"15.01.2017 13:00 - 15.01.2017 14:00 (CET/CEST)","56195","0"
"15.01.2017 14:00 - 15.01.2017 15:00 (CET/CEST)","54249","0"
"15.01.2017 15:00 - 15.01.2017 16:00 (CET/CEST)","54280","0"
"15.01.2017 16:00 - 15.01.2017 17:00 (CET/CEST)","57309","0"
"15.01.2017 17:00 - 15.01.2017 18:00 (CET/CEST)","61066","0"
"15.01.2017 18:00 - 15.01.2017 19:00 (CET/CEST)","61989","0"
"15.01.2017 19:00 - 15.01.2017 20:00 (CET/CEST)","61682","0"
"15.01.2017 20:00 - 15.01.2017 21:00 (CET/CEST)","59450","0"
"15.01.2017 21:00 - 15.01.2017 22:00 (CET/CEST)","55726","0"
"15.01.2017 22:00 - 15.01.2017 23:00 (CET/CEST)","56028","0"
"15.01.2017 23:00 - 16.01.2017 00:00 (CET/CEST)","53490","0"
"16.01.2017 00:00 - 16.01.2017 01:00 (CET/CEST)","53016","0"
"16.01.2017 01:00 - 16.01.2017 02:00 (CET/CEST)","51648","0"
"16.01.2017 02:00 - 16.01.2017 03:00 (CET/CEST)","51984","0"
"16.01.2017 03:00 - 16.01.2017 04:00 (CET/CEST)","52087","0"
"16.01.2017 04:00 - 16.01.2017 05:00 (CET/CEST)","52978","0"
"16.01.2017 05:00 - 16.01.2017 06:00 (CET/CEST)","57060","0"
"16.01.2017 06:00 - 16.01.2017 07:00 (CET/CEST)","63799","0"
"16.01.2017 07:00 - 16.01.2017 08:00 (CET/CEST)","67498","0"
"16.01.2017 08:00 - 16.01.2017 09:00 (CET/CEST)","70685","0"
"16.01.2017 09:00 - 16.01.2017 10:00 (CET/CEST)","71268","0"
"16.01.2017 10:00 - 16.01.2017 11:00 (CET/CEST)","71895","0"
"16.01.2017 11:00 - 16.01.2017 12:00 (CET/CEST)","72038","0"
"16.01.2017 12:00 - 16.01.2017 13:00 (CET/CEST)","71959","0"
"16.01.2017 13:00 - 16.01.2017 14:00 (CET/CEST)","71321","0"
"16.01.2017 14:00 - 16.01.2017 15:00 (CET/CEST)","70661","0"
"16.01.2017 15:00 - 16.01.2017 16:00 (CET/CEST)","69089","0"
"16.01.2017 16:00 - 16.01.2017 17:00 (CET/CEST)","69292","0"
"16.01.2017 17:00 - 16.01.2017 18:00 (CET/CEST)","72168","0"
"16.01.2017 18:00 - 16.01.2017 19:00 (CET/CEST)","73008","0"
"16.01.2017 19:00 - 16.01.2017 20:00 (CET/CEST)","72500","0"
"16.01.2017 20:00 - 16.01.2017 21:00 (CET/CEST)","68823","0"
"16.01.2017 21:00 - 16.01.2017 22:00 (CET/CEST)","65540","0"
"16.01.2017 22:00 - 16.01.2017 23:00 (CET/CEST)","63288","0"
"16.01.2017 23:00 - 17.01.2017 00:00 (CET/CEST)","59139","0"
"17.01.2017 00:00 - 17.01.2017 01:00 (CET/CEST)","57404","0"
"17.01.2017 01:00 - 17.01.2017 02:00 (CET/CEST)","54979","0"
"17.01.2017 02:00 - 17.01.2017 03:00 (CET/CEST)","51624","0"
"17.01.2017 03:00 - 17.01.2017 04:00 (CET/CEST)","52076","0"
"17.01.2017 04:00 - 17.01.2017 05:00 (CET/CEST)","51791","0"
"17.01.2017 05:00 - 17.01.2017 06:00 (CET/CEST)","55698","0"
"17.01.2017 06:00 - 17.01.2017 07:00 (CET/CEST)","63260","0"
"17.01.2017 07:00 - 17.01.2017 08:00 (CET/CEST)","67879","0"
"17.01.2017 08:00 - 17.01.2017 09:00 (CET/CEST)","71253","0"
"17.01.2017 09:00 - 17.01.2017 10:00 (CET/CEST)","72454","0"
"17.01.2017 10:00 - 17.01.2017 11:00 (CET/CEST)","72657","0"
"17.01.2017 11:00 - 17.01.2017 12:00 (CET/CEST)","72387","0"
"17.01.2017 12:00 - 17.01.2017 13:00 (CET/CEST)","72341","0"
"17.01.2017 13:00 - 17.01.2017 14:00 (CET/CEST)","71786","0"
"17.01.2017 14:00 - 17.01.2017 15:00 (CET/CEST)","70356","0"
"17.01.2017 15:00 - 17.01.2017 16:00 (CET/CEST)","69931","0"
"17.01.2017 16:00 - 17.01.2017 17:00 (CET/CEST)","70261","0"
"17.01.2017 17:00 - 17.01.2017 18:00 (CET/CEST)","72391","0"
"17.01.2017 18:00 - 17.01.2017 19:00 (CET/CEST)","72581","0"
"17.01.2017 19:00 - 17.01.2017 20:00 (CET/CEST)","72265","0"
"17.01.2017 20:00 - 17.01.2017 21:00 (CET/CEST)","68608","0"
"17.01.2017 21:00 - 17.01.2017 22:00 (CET/CEST)","65066","0"
"17.01.2017 22:00 - 17.01.2017 23:00 (CET/CEST)","63830","0"
"17.01.2017 23:00 - 18.01.2017 00:00 (CET/CEST)","58266","0"
"18.01.2017 00:00 - 18.01.2017 01:00 (CET/CEST)","55883","0"
"18.01.2017 01:00 - 18.01.2017 02:00 (CET/CEST)","54116","0"
"18.01.2017 02:00 - 18.01.2017 03:00 (CET/CEST)","52497","0"
"18.01.2017 03:00 - 18.01.2017 04:00 (CET/CEST)","52395","0"
"18.01.2017 04:00 - 18.01.2017 05:00 (CET/CEST)","53361","0"
"18.01.2017 05:00 - 18.01.2017 06:00 (CET/CEST)","57332","0"
"18.01.2017 06:00 - 18.01.2017 07:00 (CET/CEST)","64596","0"
"18.01.2017 07:00 - 18.01.2017 08:00 (CET/CEST)","71233","0"
"18.01.2017 08:00 - 18.01.2017 09:00 (CET/CEST)","74833","0"
"18.01.2017 09:00 - 18.01.2017 10:00 (CET/CEST)","75418","0"
"18.01.2017 10:00 - 18.01.2017 11:00 (CET/CEST)","75985","0"
"18.01.2017 11:00 - 18.01.2017 12:00 (CET/CEST)","75458","0"
"18.01.2017 12:00 - 18.01.2017 13:00 (CET/CEST)","74870","0"
"18.01.2017 13:00 - 18.01.2017 14:00 (CET/CEST)","74083","0"
"18.01.2017 14:00 - 18.01.2017 15:00 (CET/CEST)","72859","0"
"18.01.2017 15:00 - 18.01.2017 16:00 (CET/CEST)","70859","0"
"18.01.2017 16:00 - 18.01.2017 17:00 (CET/CEST)","71199","0"
"18.01.2017 17:00 - 18.01.2017 18:00 (CET/CEST)","73281","0"
"18.01.2017 18:00 - 18.01.2017 19:00 (CET/CEST)","73553","0"
"18.01.2017 19:00 - 18.01.2017 20:00 (CET/CEST)","73580","0"
"18.01.2017 20:00 - 18.01.2017 21:00 (CET/CEST)","69622","0"
"18.01.2017 21:00 - 18.01.2017 22:00 (CET/CEST)","65950","0"
"18.01.2017 22:00 - 18.01.2017 23:00 (CET/CEST)","64032","0"
"18.01.2017 23:00 - 19.01.2017 00:00 (CET/CEST)","60369","0"
"19.01.2017 00:00 - 19.01.2017 01:00 (CET/CEST)","56479","0"
"19.01.2017 01:00 - 19.01.2017 02:00 (CET/CEST)","54968","0"
"19.01.2017 02:00 - 19.01.2017 03:00 (CET/CEST)","53803","0"
"19.01.2017 03:00 - 19.01.2017 04:00 (CET/CEST)","53581","0"
"19.01.2017 04:00 - 19.01.2017 05:00 (CET/CEST)","54719","0"
"19.01.2017 05:00 - 19.01.2017 06:00 (CET/CEST)","58176","0"
"19.01.2017 06:00 - 19.01.2017 07:00 (CET/CEST)","65864","0"
"19.01.2017 07:00 - 19.01.2017 08:00 (CET/CEST)","70663","0"
"19.01.2017 08:00 - 19.01.2017 09:00 (CET/CEST)","74067","0"
"19.01.2017 09:00 - 19.01.2017 10:00 (CET/CEST)","74288","0"
"19.01.2017 10:00 - 19.01.2017 11:00 (CET/CEST)","74397","0"
"19.01.2017 11:00 - 19.01.2017 12:00 (CET/CEST)","74874","0"
"19.01.2017 12:00 - 19.01.2017 13:00 (CET/CEST)","74537","0"
"19.01.2017 13:00 - 19.01.2017 14:00 (CET/CEST)","73424","0"
"19.01.2017 14:00 - 19.01.2017 15:00 (CET/CEST)","72187","0"
"19.01.2017 15:00 - 19.01.2017 16:00 (CET/CEST)","71465","0"
"19.01.2017 16:00 - 19.01.2017 17:00 (CET/CEST)","71176","0"
"19.01.2017 17:00 - 19.01.2017 18:00 (CET/CEST)","72647","0"
"19.01.2017 18:00 - 19.01.2017 19:00 (CET/CEST)","73503","0"
"19.01.2017 19:00 - 19.01.2017 20:00 (CET/CEST)","73177","0"
"19.01.2017 20:00 - 19.01.2017 21:00 (CET/CEST)","69301","0"
"19.01.2017 21:00 - 19.01.2017 22:00 (CET/CEST)","65184","0"
"19.01.2017 22:00 - 19.01.2017 23:00 (CET/CEST)","63881","0"
"19.01.2017 23:00 - 20.01.2017 00:00 (CET/CEST)","60600","0"
"20.01.2017 00:00 - 20.01.2017 01:00 (CET/CEST)","57298","0"
"20.01.2017 01:00 - 20.01.2017 02:00 (CET/CEST)","55594","0"
"20.01.2017 02:00 - 20.01.2017 03:00 (CET/CEST)","54143","0"
"20.01.2017 03:00 - 20.01.2017 04:00 (CET/CEST)","53931","0"
"20.01.2017 04:00 - 20.01.2017 05:00 (CET/CEST)","54763","0"
"20.01.2017 05:00 - 20.01.2017 06:00 (CET/CEST)","58244","0"
"20.01.2017 06:00 - 20.01.2017 07:00 (CET/CEST)","65271","0"
"20.01.2017 07:00 - 20.01.2017 08:00 (CET/CEST)","71866","0"
"20.01.2017 08:00 - 20.01.2017 09:00 (CET/CEST)","74707","0"
"20.01.2017 09:00 - 20.01.2017 10:00 (CET/CEST)","75127","0"
"20.01.2017 10:00 - 20.01.2017 11:00 (CET/CEST)","75274","0"
"20.01.2017 11:00 - 20.01.2017 12:00 (CET/CEST)","74581","0"
"20.01.2017 12:00 - 20.01.2017 13:00 (CET/CEST)","74491","0"
"20.01.2017 13:00 - 20.01.2017 14:00 (CET/CEST)","73275","0"
"20.01.2017 14:00 - 20.01.2017 15:00 (CET/CEST)","71047","0"
"20.01.2017 15:00 - 20.01.2017 16:00 (CET/CEST)","69932","0"
"20.01.2017 16:00 - 20.01.2017 17:00 (CET/CEST)","70482","0"
"20.01.2017 17:00 - 20.01.2017 18:00 (CET/CEST)","72293","0"
"20.01.2017 18:00 - 20.01.2017 19:00 (CET/CEST)","72791","0"
"20.01.2017 19:00 - 20.01.2017 20:00 (CET/CEST)","71442","0"
"20.01.2017 20:00 - 20.01.2017 21:00 (CET/CEST)","67627","0"
"20.01.2017 21:00 - 20.01.2017 22:00 (CET/CEST)","63971","0"
"20.01.2017 22:00 - 20.01.2017 23:00 (CET/CEST)","61728","0"
"20.01.2017 23:00 - 21.01.2017 00:00 (CET/CEST)","59985","0"
"21.01.2017 00:00 - 21.01.2017 01:00 (CET/CEST)","56588","0"
"21.01.2017 01:00 - 21.01.2017 02:00 (CET/CEST)","54422","0"
"21.01.2017 02:00 - 21.01.2017 03:00 (CET/CEST)","53918","0"
"21.01.2017 03:00 - 21.01.2017 04:00 (CET/CEST)","53002","0"
"21.01.2017 04:00 - 21.01.2017 05:00 (CET/CEST)","52755","0"
"21.01.2017 05:00 - 21.01.2017 06:00 (CET/CEST)","52374","0"
"21.01.2017 06:00 - 21.01.2017 07:00 (CET/CEST)","53642","0"
"21.01.2017 07:00 - 21.01.2017 08:00 (CET/CEST)","56860","0"
"21.01.2017 08:00 - 21.01.2017 09:00 (CET/CEST)","59280","0"
"21.01.2017 09:00 - 21.01.2017 10:00 (CET/CEST)","63038","0"
"21.01.2017 10:00 - 21.01.2017 11:00 (CET/CEST)","64578","0"
"21.01.2017 11:00 - 21.01.2017 12:00 (CET/CEST)","65040","0"
"21.01.2017 12:00 - 21.01.2017 13:00 (CET/CEST)","65344","0"
"21.01.2017 13:00 - 21.01.2017 14:00 (CET/CEST)","64714","0"
"21.01.2017 14:00 - 21.01.2017 15:00 (CET/CEST)","62363","0"
"21.01.2017 15:00 - 21.01.2017 16:00 (CET/CEST)","60654","0"
"21.01.2017 16:00 - 21.01.2017 17:00 (CET/CEST)","61608","0"
"21.01.2017 17:00 - 21.01.2017 18:00 (CET/CEST)","64350","0"
"21.01.2017 18:00 - 21.01.2017 19:00 (CET/CEST)","65825","0"
"21.01.2017 19:00 - 21.01.2017 20:00 (CET/CEST)","64776","0"
"21.01.2017 20:00 - 21.01.2017 21:00 (CET/CEST)","60593","0"
"21.01.2017 21:00 - 21.01.2017 22:00 (CET/CEST)","57456","0"
"21.01.2017 22:00 - 21.01.2017 23:00 (CET/CEST)","56703","0"
"21.01.2017 23:00 - 22.01.2017 00:00 (CET/CEST)","55055","0"
"22.01.2017 00:00 - 22.01.2017 01:00 (CET/CEST)","52393","0"
"22.01.2017 01:00 - 22.01.2017 02:00 (CET/CEST)","51179","0"
"22.01.2017 02:00 - 22.01.2017 03:00 (CET/CEST)","49557","0"
"22.01.2017 03:00 - 22.01.2017 04:00 (CET/CEST)","48738","0"
"22.01.2017 04:00 - 22.01.2017 05:00 (CET/CEST)","48580","0"
"22.01.2017 05:00 - 22.01.2017 06:00 (CET/CEST)","47612","0"
"22.01.2017 06:00 - 22.01.2017 07:00 (CET/CEST)","47231","0"
"22.01.2017 07:00 - 22.01.2017 08:00 (CET/CEST)","49295","0"
"22.01.2017 08:00 - 22.01.2017 09:00 (CET/CEST)","52404","0"
"22.01.2017 09:00 - 22.01.2017 10:00 (CET/CEST)","56647","0"
"22.01.2017 10:00 - 22.01.2017 11:00 (CET/CEST)","58960","0"
"22.01.2017 11:00 - 22.01.2017 12:00 (CET/CEST)","61098","0"
"22.01.2017 12:00 - 22.01.2017 13:00 (CET/CEST)","60111","0"
"22.01.2017 13:00 - 22.01.2017 14:00 (CET/CEST)","57847","0"
"22.01.2017 14:00 - 22.01.2017 15:00 (CET/CEST)","55868","0"
"22.01.2017 15:00 - 22.01.2017 16:00 (CET/CEST)","55188","0"
"22.01.2017 16:00 - 22.01.2017 17:00 (CET/CEST)","58227","0"
"22.01.2017 17:00 - 22.01.2017 18:00 (CET/CEST)","61411","0"
"22.01.2017 18:00 - 22.01.2017 19:00 (CET/CEST)","62878","0"
"22.01.2017 19:00 - 22.01.2017 20:00 (CET/CEST)","61800","0"
"22.01.2017 20:00 - 22.01.2017 21:00 (CET/CEST)","60006","0"
"22.01.2017 21:00 - 22.01.2017 22:00 (CET/CEST)","57706","0"
"22.01.2017 22:00 - 22.01.2017 23:00 (CET/CEST)","58107","0"
"22.01.2017 23:00 - 23.01.2017 00:00 (CET/CEST)","54955","0"
"23.01.2017 00:00 - 23.01.2017 01:00 (CET/CEST)","53509",""
"23.01.2017 01:00 - 23.01.2017 02:00 (CET/CEST)","52452",""
"23.01.2017 02:00 - 23.01.2017 03:00 (CET/CEST)","52096",""
"23.01.2017 03:00 - 23.01.2017 04:00 (CET/CEST)","52115",""
"23.01.2017 04:00 - 23.01.2017 05:00 (CET/CEST)","53796",""
"23.01.2017 05:00 - 23.01.2017 06:00 (CET/CEST)","58337",""
"23.01.2017 06:00 - 23.01.2017 07:00 (CET/CEST)","64885",""
"23.01.2017 07:00 - 23.01.2017 08:00 (CET/CEST)","69800",""
"23.01.2017 08:00 - 23.01.2017 09:00 (CET/CEST)","74017",""
"23.01.2017 09:00 - 23.01.2017 10:00 (CET/CEST)","76005",""
"23.01.2017 10:00 - 23.01.2017 11:00 (CET/CEST)","76506",""
"23.01.2017 11:00 - 23.01.2017 12:00 (CET/CEST)","76375",""
"23.01.2017 12:00 - 23.01.2017 13:00 (CET/CEST)","75136",""
"23.01.2017 13:00 - 23.01.2017 14:00 (CET/CEST)","74600",""
"23.01.2017 14:00 - 23.01.2017 15:00 (CET/CEST)","72836",""
"23.01.2017 15:00 - 23.01.2017 16:00 (CET/CEST)","71096",""
"23.01.2017 16:00 - 23.01.2017 17:00 (CET/CEST)","69512",""
"23.01.2017 17:00 - 23.01.2017 18:00 (CET/CEST)","72584",""
"23.01.2017 18:00 - 23.01.2017 19:00 (CET/CEST)","73807",""
"23.01.2017 19:00 - 23.01.2017 20:00 (CET/CEST)","72420",""
"23.01.2017 20:00 - 23.01.2017 21:00 (CET/CEST)","68579",""
"23.01.2017 21:00 - 23.01.2017 22:00 (CET/CEST)","66041",""
"23.01.2017 22:00 - 23.01.2017 23:00 (CET/CEST)","64551",""
"23.01.2017 23:00 - 24.01.2017 00:00 (CET/CEST)","60894",""
"24.01.2017 00:00 - 24.01.2017 01:00 (CET/CEST)","55937","0"
"24.01.2017 01:00 - 24.01.2017 02:00 (CET/CEST)","54416","0"
"24.01.2017 02:00 - 24.01.2017 03:00 (CET/CEST)","53327","0"
"24.01.2017 03:00 - 24.01.2017 04:00 (CET/CEST)","52828","0"
"24.01.2017 04:00 - 24.01.2017 05:00 (CET/CEST)","53161","0"
"24.01.2017 05:00 - 24.01.2017 06:00 (CET/CEST)","56908","0"
"24.01.2017 06:00 - 24.01.2017 07:00 (CET/CEST)","62958","0"
"24.01.2017 07:00 - 24.01.2017 08:00 (CET/CEST)","67212","0"
"24.01.2017 08:00 - 24.01.2017 09:00 (CET/CEST)","70607","0"
"24.01.2017 09:00 - 24.01.2017 10:00 (CET/CEST)","71360","0"
"24.01.2017 10:00 - 24.01.2017 11:00 (CET/CEST)","70511","0"
"24.01.2017 11:00 - 24.01.2017 12:00 (CET/CEST)","69505","0"
"24.01.2017 12:00 - 24.01.2017 13:00 (CET/CEST)","69627","0"
"24.01.2017 13:00 - 24.01.2017 14:00 (CET/CEST)","69396","0"
"24.01.2017 14:00 - 24.01.2017 15:00 (CET/CEST)","68249","0"
"24.01.2017 15:00 - 24.01.2017 16:00 (CET/CEST)","66953","0"
"24.01.2017 16:00 - 24.01.2017 17:00 (CET/CEST)","66499","0"
"24.01.2017 17:00 - 24.01.2017 18:00 (CET/CEST)","68945","0"
"24.01.2017 18:00 - 24.01.2017 19:00 (CET/CEST)","70117","0"
"24.01.2017 19:00 - 24.01.2017 20:00 (CET/CEST)","68661","0"
"24.01.2017 20:00 - 24.01.2017 21:00 (CET/CEST)","66107","0"
"24.01.2017 21:00 - 24.01.2017 22:00 (CET/CEST)","63036","0"
"24.01.2017 22:00 - 24.01.2017 23:00 (CET/CEST)","61199","0"
"24.01.2017 23:00 - 25.01.2017 00:00 (CET/CEST)","57753","0"
"25.01.2017 00:00 - 25.01.2017 01:00 (CET/CEST)","54806",""
"25.01.2017 01:00 - 25.01.2017 02:00 (CET/CEST)","53649",""
"25.01.2017 02:00 - 25.01.2017 03:00 (CET/CEST)","51975",""
"25.01.2017 03:00 - 25.01.2017 04:00 (CET/CEST)","51627",""
"25.01.2017 04:00 - 25.01.2017 05:00 (CET/CEST)","52477",""
"25.01.2017 05:00 - 25.01.2017 06:00 (CET/CEST)","56037",""
"25.01.2017 06:00 - 25.01.2017 07:00 (CET/CEST)","63137",""
"25.01.2017 07:00 - 25.01.2017 08:00 (CET/CEST)","68431",""
"25.01.2017 08:00 - 25.01.2017 09:00 (CET/CEST)","71904",""
"25.01.2017 09:00 - 25.01.2017 10:00 (CET/CEST)","72894",""
"25.01.2017 10:00 - 25.01.2017 11:00 (CET/CEST)","73069",""
"25.01.2017 11:00 - 25.01.2017 12:00 (CET/CEST)","72061",""
"25.01.2017 12:00 - 25.01.2017 13:00 (CET/CEST)","71649",""
"25.01.2017 13:00 - 25.01.2017 14:00 (CET/CEST)","71367",""
"25.01.2017 14:00 - 25.01.2017 15:00 (CET/CEST)","70320",""
"25.01.2017 15:00 - 25.01.2017 16:00 (CET/CEST)","68901",""
"25.01.2017 16:00 - 25.01.2017 17:00 (CET/CEST)","67487",""
"25.01.2017 17:00 - 25.01.2017 18:00 (CET/CEST)","70157",""
"25.01.2017 18:00 - 25.01.2017 19:00 (CET/CEST)","71419",""
"25.01.2017 19:00 - 25.01.2017 20:00 (CET/CEST)","70457",""
"25.01.2017 20:00 - 25.01.2017 21:00 (CET/CEST)","67780",""
"25.01.2017 21:00 - 25.01.2017 22:00 (CET/CEST)","65459",""
"25.01.2017 22:00 - 25.01.2017 23:00 (CET/CEST)","63869",""
"25.01.2017 23:00 - 26.01.2017 00:00 (CET/CEST)","59338",""
"26.01.2017 00:00 - 26.01.2017 01:00 (CET/CEST)","55465","0"
"26.01.2017 01:00 - 26.01.2017 02:00 (CET/CEST)","53500","0"
"26.01.2017 02:00 - 26.01.2017 03:00 (CET/CEST)","52438","0"
"26.01.2017 03:00 - 26.01.2017 04:00 (CET/CEST)","52493","0"
"26.01.2017 04:00 - 26.01.2017 05:00 (CET/CEST)","53155","0"
"26.01.2017 05:00 - 26.01.2017 06:00 (CET/CEST)","57397","0"
"26.01.2017 06:00 - 26.01.2017 07:00 (CET/CEST)","66304","0"
"26.01.2017 07:00 - 26.01.2017 08:00 (CET/CEST)","73031","0"
"26.01.2017 08:00 - 26.01.2017 09:00 (CET/CEST)","76100","0"
"26.01.2017 09:00 - 26.01.2017 10:00 (CET/CEST)","77376","0"
"26.01.2017 10:00 - 26.01.2017 11:00 (CET/CEST)","78124","0"
"26.01.2017 11:00 - 26.01.2017 12:00 (CET/CEST)","76767","0"
"26.01.2017 12:00 - 26.01.2017 13:00 (CET/CEST)","75794","0"
"26.01.2017 13:00 - 26.01.2017 14:00 (CET/CEST)","74393","0"
"26.01.2017 14:00 - 26.01.2017 15:00 (CET/CEST)","72901","0"
"26.01.2017 15:00 - 26.01.2017 16:00 (CET/CEST)","71519","0"
"26.01.2017 16:00 - 26.01.2017 17:00 (CET/CEST)","72349","0"
"26.01.2017 17:00 - 26.01.2017 18:00 (CET/CEST)","74208","0"
"26.01.2017 18:00 - 26.01.2017 19:00 (CET/CEST)","75027","0"
"26.01.2017 19:00 - 26.01.2017 20:00 (CET/CEST)","75767","0"
"26.01.2017 20:00 - 26.01.2017 21:00 (CET/CEST)","71743","0"
"26.01.2017 21:00 - 26.01.2017 22:00 (CET/CEST)","66746","0"
"26.01.2017 22:00 - 26.01.2017 23:00 (CET/CEST)","63617","0"
"26.01.2017 23:00 - 27.01.2017 00:00 (CET/CEST)","59238","0"
"27.01.2017 00:00 - 27.01.2017 01:00 (CET/CEST)","55924","0"
"27.01.2017 01:00 - 27.01.2017 02:00 (CET/CEST)","54602","0"
"27.01.2017 02:00 - 27.01.2017 03:00 (CET/CEST)","54356","0"
"27.01.2017 03:00 - 27.01.2017 04:00 (CET/CEST)","54664","0"
"27.01.2017 04:00 - 27.01.2017 05:00 (CET/CEST)","55327","0"
"27.01.2017 05:00 - 27.01.2017 06:00 (CET/CEST)","57301","0"
"27.01.2017 06:00 - 27.01.2017 07:00 (CET/CEST)","64983","0"
"27.01.2017 07:00 - 27.01.2017 08:00 (CET/CEST)","72773","0"
"27.01.2017 08:00 - 27.01.2017 09:00 (CET/CEST)","75704","0"
"27.01.2017 09:00 - 27.01.2017 10:00 (CET/CEST)","76080","0"
"27.01.2017 10:00 - 27.01.2017 11:00 (CET/CEST)","75800","0"
"27.01.2017 11:00 - 27.01.2017 12:00 (CET/CEST)","74573","0"
"27.01.2017 12:00 - 27.01.2017 13:00 (CET/CEST)","73188","0"
"27.01.2017 13:00 - 27.01.2017 14:00 (CET/CEST)","71846","0"
"27.01.2017 14:00 - 27.01.2017 15:00 (CET/CEST)","69896","0"
"27.01.2017 15:00 - 27.01.2017 16:00 (CET/CEST)","69315","0"
"27.01.2017 16:00 - 27.01.2017 17:00 (CET/CEST)","69136","0"
"27.01.2017 17:00 - 27.01.2017 18:00 (CET/CEST)","72208","0"
"27.01.2017 18:00 - 27.01.2017 19:00 (CET/CEST)","73035","0"
"27.01.2017 19:00 - 27.01.2017 20:00 (CET/CEST)","73241","0"
"27.01.2017 20:00 - 27.01.2017 21:00 (CET/CEST)","68911","0"
"27.01.2017 21:00 - 27.01.2017 22:00 (CET/CEST)","64462","0"
"27.01.2017 22:00 - 27.01.2017 23:00 (CET/CEST)","61677","0"
"27.01.2017 23:00 - 28.01.2017 00:00 (CET/CEST)","57442","0"
"28.01.2017 00:00 - 28.01.2017 01:00 (CET/CEST)","56319","0"
"28.01.2017 01:00 - 28.01.2017 02:00 (CET/CEST)","55657","0"
"28.01.2017 02:00 - 28.01.2017 03:00 (CET/CEST)","53627","0"
"28.01.2017 03:00 - 28.01.2017 04:00 (CET/CEST)","54544","0"
"28.01.2017 04:00 - 28.01.2017 05:00 (CET/CEST)","53450","0"
"28.01.2017 05:00 - 28.01.2017 06:00 (CET/CEST)","53962","0"
"28.01.2017 06:00 - 28.01.2017 07:00 (CET/CEST)","55120","0"
"28.01.2017 07:00 - 28.01.2017 08:00 (CET/CEST)","58888","0"
"28.01.2017 08:00 - 28.01.2017 09:00 (CET/CEST)","62702","0"
"28.01.2017 09:00 - 28.01.2017 10:00 (CET/CEST)","65531","0"
"28.01.2017 10:00 - 28.01.2017 11:00 (CET/CEST)","67184","0"
"28.01.2017 11:00 - 28.01.2017 12:00 (CET/CEST)","67450","0"
"28.01.2017 12:00 - 28.01.2017 13:00 (CET/CEST)","66711","0"
"28.01.2017 13:00 - 28.01.2017 14:00 (CET/CEST)","65289","0"
"28.01.2017 14:00 - 28.01.2017 15:00 (CET/CEST)","62789","0"
"28.01.2017 15:00 - 28.01.2017 16:00 (CET/CEST)","61090","0"
"28.01.2017 16:00 - 28.01.2017 17:00 (CET/CEST)","60426","0"
"28.01.2017 17:00 - 28.01.2017 18:00 (CET/CEST)","64557","0"
"28.01.2017 18:00 - 28.01.2017 19:00 (CET/CEST)","65862","0"
"28.01.2017 19:00 - 28.01.2017 20:00 (CET/CEST)","64968","0"
"28.01.2017 20:00 - 28.01.2017 21:00 (CET/CEST)","60983","0"
"28.01.2017 21:00 - 28.01.2017 22:00 (CET/CEST)","57180","0"
"28.01.2017 22:00 - 28.01.2017 23:00 (CET/CEST)","56332","0"
"28.01.2017 23:00 - 29.01.2017 00:00 (CET/CEST)","54974","0"
"29.01.2017 00:00 - 29.01.2017 01:00 (CET/CEST)","52289","0"
"29.01.2017 01:00 - 29.01.2017 02:00 (CET/CEST)","50469","0"
"29.01.2017 02:00 - 29.01.2017 03:00 (CET/CEST)","49861","0"
"29.01.2017 03:00 - 29.01.2017 04:00 (CET/CEST)","49858","0"
"29.01.2017 04:00 - 29.01.2017 05:00 (CET/CEST)","50620","0"
"29.01.2017 05:00 - 29.01.2017 06:00 (CET/CEST)","50397","0"
"29.01.2017 06:00 - 29.01.2017 07:00 (CET/CEST)","50472","0"
"29.01.2017 07:00 - 29.01.2017 08:00 (CET/CEST)","52436","0"
"29.01.2017 08:00 - 29.01.2017 09:00 (CET/CEST)","53623","0"
"29.01.2017 09:00 - 29.01.2017 10:00 (CET/CEST)","57165","0"
"29.01.2017 10:00 - 29.01.2017 11:00 (CET/CEST)","60691","0"
"29.01.2017 11:00 - 29.01.2017 12:00 (CET/CEST)","63571","0"
"29.01.2017 12:00 - 29.01.2017 13:00 (CET/CEST)","64078","0"
"29.01.2017 13:00 - 29.01.2017 14:00 (CET/CEST)","61016","0"
"29.01.2017 14:00 - 29.01.2017 15:00 (CET/CEST)","59311","0"
"29.01.2017 15:00 - 29.01.2017 16:00 (CET/CEST)","58417","0"
"29.01.2017 16:00 - 29.01.2017 17:00 (CET/CEST)","58151","0"
"29.01.2017 17:00 - 29.01.2017 18:00 (CET/CEST)","62182","0"
"29.01.2017 18:00 - 29.01.2017 19:00 (CET/CEST)","64088","0"
"29.01.2017 19:00 - 29.01.2017 20:00 (CET/CEST)","64346","0"
